,,,,,,,,,sum(occupied_stations over steps) / sum(total_stations over steps),,,,,
Objective,Arch,Prompt,Model,Scenario,Seed,llm_calls,json_generation_failures,llm_missing_or_invalid_actions,charging_station_utilization_rate,elapsed_seconds,steps to first delivery,total deliveries,total steps,summary_json_path
,,,,small_picker_heavy_2v4,0,110,,0,,288.066437244,,0,200,Battery-TA-RWARE/results/shelf/central_llm_experiments/JSON/session_20260319_132509/llama3.2_1b/small_picker_heavy_2v4/language/summary.json
,,,,small_balanced_2v2,0,87,,0,,149.236854315,,0,200,Battery-TA-RWARE/results/shelf/central_llm_experiments/JSON/session_20260319_132509/llama3.2_1b/small_balanced_2v2/language/summary.json
,,,,small_agv_heavy_4v2,0,131,,0,,376.978290319,,0,200,Battery-TA-RWARE/results/shelf/central_llm_experiments/JSON/session_20260319_132509/llama3.2_1b/small_agv_heavy_4v2/language/summary.json
,,,,medium_balanced_4v4,0,197,,0,,567.829782724,161,1,361,Battery-TA-RWARE/results/shelf/central_llm_experiments/JSON/session_20260319_132509/llama3.2_1b/medium_balanced_4v4/language/summary.json
,,,,medium_agv_heavy_6v2,0,123,,0,,315.140462399,,0,200,Battery-TA-RWARE/results/shelf/central_llm_experiments/JSON/session_20260319_132509/llama3.2_1b/medium_agv_heavy_6v2/language/summary.json
Shelf Deliveries,Centralized,Json,llama 3b (3.2),tiny_balanced_1v1,0,49,,0,,64.5322549343,53,1,253,Battery-TA-RWARE/results/shelf/central_llm_experiments/JSON/session_20260319_132509/llama3.2_3b/tiny_balanced_1v1/language/summary.json
,,,,small_picker_heavy_2v4,0,253,,0,,359.439384937,181,1,381,Battery-TA-RWARE/results/shelf/central_llm_experiments/JSON/session_20260319_132509/llama3.2_3b/small_picker_heavy_2v4/language/summary.json
,,,,small_balanced_2v2,0,124,,0,,170.0733881,,0,200,Battery-TA-RWARE/results/shelf/central_llm_experiments/JSON/session_20260319_132509/llama3.2_3b/small_balanced_2v2/language/summary.json
,,,,small_agv_heavy_4v2,0,145,,0,,226.663348436,,0,200,Battery-TA-RWARE/results/shelf/central_llm_experiments/JSON/session_20260319_132509/llama3.2_3b/small_agv_heavy_4v2/language/summary.json
,,,,medium_balanced_4v4,0,200,,0,,502.527195454,,0,200,Battery-TA-RWARE/results/shelf/central_llm_experiments/JSON/session_20260319_132509/llama3.2_3b/medium_balanced_4v4/language/summary.json
,,,,medium_agv_heavy_6v2,0,192,,0,,469.480973482,,0,200,Battery-TA-RWARE/results/shelf/central_llm_experiments/JSON/session_20260319_132509/llama3.2_3b/medium_agv_heavy_6v2/language/summary.json
Shelf Deliveries,Centralized,Json,mistral 7b,tiny_balanced_1v1,0,176,,0,,395.379467487,170,1,370,Battery-TA-RWARE/results/shelf/central_llm_experiments/JSON/session_20260319_132509/mistral_7b/tiny_balanced_1v1/language/summary.json
,,,,small_picker_heavy_2v4,0,225,,0,,975.541983604,183,2,567,Battery-TA-RWARE/results/shelf/central_llm_experiments/JSON/session_20260319_132509/mistral_7b/small_picker_heavy_2v4/language/summary.json
