Objective,Arch,Prompt,Model,Scenario,Seed,Run,llm_calls,json_generation_failures,llm_missing_or_invalid_actions,charging_station_utilization_rate,elapsed_seconds,steps to first delivery,total deliveries,total steps,deliveries_per_1000_steps,llm_calls_per_1000_steps,llm_calls_per_delivery,invalid_action_rate,json_failure_rate,summary_json_path
Calls,Centralized,Json,gemma 12b,small_balanced_2v2,0,valid_session1,143,0,0,0.0995,2732.91641235,,0,500,0,286,,0,0,Battery-TA-RWARE/results/calls/centralized/json/valid_session1/gemma3_12b/small_balanced_2v2/json/summary.json
Calls,Centralized,Json,gemma 12b,small_agv_heavy_4v2,0,session_cps_gemma,634,0,6,0.097975708502,14183.5999446,45,8,1235,6.47773279352,513.360323887,79.25,0.00946372239748,0,Battery-TA-RWARE/results/calls/centralized/json/session_cps_gemma/gemma3_12b/small_agv_heavy_4v2/json/summary.json
Calls,Centralized,Json,gemma 12b,small_agv_heavy_4v2,0,valid_session1,634,0,6,0.097975708502,14183.5999446,45,8,1235,6.47773279352,513.360323887,79.25,0.00946372239748,0,Battery-TA-RWARE/results/calls/centralized/json/valid_session1/gemma3_12b/small_agv_heavy_4v2/json/summary.json
Calls,Centralized,Json,gemma 12b,medium_balanced_4v4,0,session_cps_gemma,1327,1,67,0.134952004517,43527.3778443,209,8,1771,4.51722190853,749.294184077,165.875,0.0504898266767,0.000753579502638,Battery-TA-RWARE/results/calls/centralized/json/session_cps_gemma/gemma3_12b/medium_balanced_4v4/json/summary.json
Calls,Centralized,Json,gemma 12b,medium_balanced_4v4,0,valid_session1,1327,1,67,0.134952004517,43527.3778443,209,8,1771,4.51722190853,749.294184077,165.875,0.0504898266767,0.000753579502638,Battery-TA-RWARE/results/calls/centralized/json/valid_session1/gemma3_12b/medium_balanced_4v4/json/summary.json
Calls,Centralized,Json,gemma 12b,medium_agv_heavy_6v2,0,session_cps_gemma,1035,1,45,0.135957446809,26016.9079466,190,3,1175,2.55319148936,880.85106383,345,0.0434782608696,0.000966183574879,Battery-TA-RWARE/results/calls/centralized/json/session_cps_gemma/gemma3_12b/medium_agv_heavy_6v2/json/summary.json
Calls,Centralized,Json,gemma 12b,medium_agv_heavy_6v2,0,valid_session1,1035,1,45,0.135957446809,26016.9079466,190,3,1175,2.55319148936,880.85106383,345,0.0434782608696,0.000966183574879,Battery-TA-RWARE/results/calls/centralized/json/valid_session1/gemma3_12b/medium_agv_heavy_6v2/json/summary.json
Calls,Centralized,Natural,llama 1b (3.2),tiny_balanced_1v1,0,session_20260423_075701,345,NA,6,0,1428.01573396,,0,500,0,690,,0.0173913043478,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_075701/llama3.2_1b/tiny_balanced_1v1/language/summary.json
Calls,Centralized,Natural,llama 1b (3.2),tiny_balanced_1v1,0,session_20260423_193725,193,NA,0,0.057,2161.73289919,,0,500,0,386,,0,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_193725/llama3.2_1b/tiny_balanced_1v1/language/summary.json
Calls,Centralized,Natural,llama 1b (3.2),small_picker_heavy_2v4,0,session_20260423_193725,443,NA,161,0.124333333333,5438.21912503,,0,500,0,886,,0.363431151242,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_193725/llama3.2_1b/small_picker_heavy_2v4/language/summary.json
Calls,Centralized,Natural,llama 1b (3.2),small_balanced_2v2,0,session_20260423_075701,322,NA,163,0.081,3193.52960777,,0,500,0,644,,0.506211180124,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_075701/llama3.2_1b/small_balanced_2v2/language/summary.json
Calls,Centralized,Natural,llama 1b (3.2),small_balanced_2v2,0,session_20260423_193725,425,NA,138,0.1855,4883.98770428,,0,500,0,850,,0.324705882353,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_193725/llama3.2_1b/small_balanced_2v2/language/summary.json
Calls,Centralized,Natural,llama 1b (3.2),small_agv_heavy_4v2,0,session_20260423_075701,351,NA,230,0.138333333333,4407.68746781,,0,500,0,702,,0.655270655271,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_075701/llama3.2_1b/small_agv_heavy_4v2/language/summary.json
Calls,Centralized,Natural,llama 1b (3.2),small_agv_heavy_4v2,0,session_20260423_193725,435,NA,234,0.061,5263.38366461,,0,500,0,870,,0.537931034483,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_193725/llama3.2_1b/small_agv_heavy_4v2/language/summary.json
Calls,Centralized,Natural,llama 1b (3.2),medium_balanced_4v4,0,session_20260423_075701,569,NA,632,0.122108843537,11386.0203173,235,1,735,1.36054421769,774.149659864,569,1.11072056239,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_075701/llama3.2_1b/medium_balanced_4v4/language/summary.json
Calls,Centralized,Natural,llama 1b (3.2),medium_balanced_4v4,0,session_20260423_193725,680,NA,474,0.124830852503,9811.22831321,239,1,739,1.35317997294,920.162381597,680,0.697058823529,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_193725/llama3.2_1b/medium_balanced_4v4/language/summary.json
Calls,Centralized,Natural,llama 1b (3.2),medium_agv_heavy_6v2,0,session_20260423_193725,438,NA,346,0.06125,5798.71483159,,0,500,0,876,,0.7899543379,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_193725/llama3.2_1b/medium_agv_heavy_6v2/language/summary.json
Calls,Centralized,Natural,llama 3b (3.2),tiny_balanced_1v1,0,session_20260423_193725,491,NA,45,0.121274409044,5081.87369585,473,1,973,1.02774922919,504.624871531,491,0.091649694501,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_193725/llama3.2_3b/tiny_balanced_1v1/language/summary.json
Calls,Centralized,Natural,llama 3b (3.2),small_picker_heavy_2v4,0,session_20260423_193725,1358,NA,651,0.235244161359,19751.9443719,67,4,1570,2.54777070064,864.968152866,339.5,0.479381443299,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_193725/llama3.2_3b/small_picker_heavy_2v4/language/summary.json
Calls,Centralized,Natural,llama 3b (3.2),small_balanced_2v2,0,session_20260423_193725,574,NA,387,0.165322580645,5611.67533207,306,1,806,1.24069478908,712.158808933,574,0.674216027875,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_193725/llama3.2_3b/small_balanced_2v2/language/summary.json
Calls,Centralized,Natural,llama 3b (3.2),small_agv_heavy_4v2,0,session_20260423_193725,2457,NA,580,0.157044242234,27384.2953832,411,18,3187,5.64794477565,770.944461876,136.5,0.23606023606,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_193725/llama3.2_3b/small_agv_heavy_4v2/language/summary.json
Calls,Centralized,Natural,llama 3b (3.2),medium_balanced_4v4,0,session_20260423_193725,3292,NA,1193,0.180948098664,49822.2280526,261,16,3892,4.11099691675,845.837615622,205.75,0.362393681652,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_193725/llama3.2_3b/medium_balanced_4v4/language/summary.json
Calls,Centralized,Natural,llama 3b (3.2),medium_agv_heavy_6v2,0,session_20260423_193725,2221,NA,554,0.15615981241,28856.3513865,50,19,2772,6.85425685426,801.226551227,116.894736842,0.249437190455,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_193725/llama3.2_3b/medium_agv_heavy_6v2/language/summary.json
Calls,Centralized,Natural,mistral 7b,tiny_balanced_1v1,0,session_20260423_193725,1220,NA,803,0.236063984489,38112.2118821,375,5,2063,2.42365487155,591.371788657,244,0.658196721311,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_193725/mistral_7b/tiny_balanced_1v1/language/summary.json
Calls,Centralized,Natural,mistral 7b,small_balanced_2v2,0,session_20260423_193725,1157,NA,1045,0.1978926097,33440.6471047,74,6,1732,3.46420323326,668.013856813,192.833333333,0.90319792567,NA,Battery-TA-RWARE/results/calls/centralized/natural/session_20260423_193725/mistral_7b/small_balanced_2v2/language/summary.json
Calls,Shared,Json,llama 1b (3.2),tiny_balanced_1v1,0,session_20260331_201315,533,0,0,0.063,485.410184383,,0,500,0,1066,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260331_201315/llama3.2_1b/tiny_balanced_1v1/json/summary.json
Calls,Shared,Json,llama 1b (3.2),tiny_balanced_1v1,0,session_20260401_091633,879,0,0,0,1079.47451305,,0,500,0,1758,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_091633/llama3.2_1b/tiny_balanced_1v1/json/summary.json
Calls,Shared,Json,llama 1b (3.2),tiny_balanced_1v1,0,session_20260401_102916,883,0,0,0,888.066625834,,0,500,0,1766,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_102916/llama3.2_1b/tiny_balanced_1v1/json/summary.json
Calls,Shared,Json,llama 1b (3.2),tiny_balanced_1v1,0,session_20260401_121402,856,0,0,0,855.490702868,,0,500,0,1712,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/llama3.2_1b/tiny_balanced_1v1/json/summary.json
Calls,Shared,Json,llama 1b (3.2),small_picker_heavy_2v4,0,session_20260331_201315,1782,0,0,0.426666666667,1924.46535206,,0,500,0,3564,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260331_201315/llama3.2_1b/small_picker_heavy_2v4/json/summary.json
Calls,Shared,Json,llama 1b (3.2),small_picker_heavy_2v4,0,session_20260401_121402,1673,0,0,0.0213333333333,1985.38535404,,0,500,0,3346,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/llama3.2_1b/small_picker_heavy_2v4/json/summary.json
Calls,Shared,Json,llama 1b (3.2),small_balanced_2v2,0,session_20260331_201315,615,0,0,0.2985,610.511965036,,0,500,0,1230,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260331_201315/llama3.2_1b/small_balanced_2v2/json/summary.json
Calls,Shared,Json,llama 1b (3.2),small_balanced_2v2,0,session_20260401_091633,999,0,0,0.481,1382.1614058,,0,500,0,1998,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_091633/llama3.2_1b/small_balanced_2v2/json/summary.json
Calls,Shared,Json,llama 1b (3.2),small_balanced_2v2,0,session_20260401_102916,798,0,0,0.098,963.11272645,,0,500,0,1596,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_102916/llama3.2_1b/small_balanced_2v2/json/summary.json
Calls,Shared,Json,llama 1b (3.2),small_balanced_2v2,0,session_20260401_121402,826,0,0,0.187,858.972461462,,0,500,0,1652,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/llama3.2_1b/small_balanced_2v2/json/summary.json
Calls,Shared,Json,llama 1b (3.2),small_agv_heavy_4v2,0,session_20260331_201315,1401,0,0,0.323333333333,1690.37792826,,0,500,0,2802,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260331_201315/llama3.2_1b/small_agv_heavy_4v2/json/summary.json
Calls,Shared,Json,llama 1b (3.2),small_agv_heavy_4v2,0,session_20260401_121402,1603,0,0,0.0556666666667,1743.20202899,,0,500,0,3206,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/llama3.2_1b/small_agv_heavy_4v2/json/summary.json
Calls,Shared,Json,llama 1b (3.2),medium_balanced_4v4,0,session_20260331_201315,1562,0,0,0.2915,1881.31941557,,0,500,0,3124,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260331_201315/llama3.2_1b/medium_balanced_4v4/json/summary.json
Calls,Shared,Json,llama 1b (3.2),medium_balanced_4v4,0,session_20260401_102916,1817,0,0,0.1805,2638.370785,,0,500,0,3634,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_102916/llama3.2_1b/medium_balanced_4v4/json/summary.json
Calls,Shared,Json,llama 1b (3.2),medium_balanced_4v4,0,session_20260401_121402,2207,0,0,0.243,3147.92402124,,0,500,0,4414,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/llama3.2_1b/medium_balanced_4v4/json/summary.json
Calls,Shared,Json,llama 1b (3.2),medium_agv_heavy_6v2,0,session_20260331_201315,997,0,0,0.2785,1303.59752154,,0,500,0,1994,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260331_201315/llama3.2_1b/medium_agv_heavy_6v2/json/summary.json
Calls,Shared,Json,llama 1b (3.2),medium_agv_heavy_6v2,0,session_20260401_121402,1662,0,0,0.0935,2765.95587444,,0,500,0,3324,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/llama3.2_1b/medium_agv_heavy_6v2/json/summary.json
Calls,Shared,Json,llama 3b (3.2),tiny_balanced_1v1,0,session_20260331_201315,883,0,0,0,1309.52344465,,0,500,0,1766,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260331_201315/llama3.2_3b/tiny_balanced_1v1/json/summary.json
Calls,Shared,Json,llama 3b (3.2),tiny_balanced_1v1,0,session_20260401_121402,658,0,0,0,1028.2259438,,0,500,0,1316,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/llama3.2_3b/tiny_balanced_1v1/json/summary.json
Calls,Shared,Json,llama 3b (3.2),small_picker_heavy_2v4,0,session_20260331_201315,2541,0,0,0.00333333333333,4466.9559083,,0,500,0,5082,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260331_201315/llama3.2_3b/small_picker_heavy_2v4/json/summary.json
Calls,Shared,Json,llama 3b (3.2),small_picker_heavy_2v4,0,session_20260401_121402,1042,0,0,0.133666666667,1626.94286203,,0,500,0,2084,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/llama3.2_3b/small_picker_heavy_2v4/json/summary.json
Calls,Shared,Json,llama 3b (3.2),small_balanced_2v2,0,session_20260331_201315,1566,0,0,0,2572.08512449,,0,500,0,3132,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260331_201315/llama3.2_3b/small_balanced_2v2/json/summary.json
Calls,Shared,Json,llama 3b (3.2),small_balanced_2v2,0,session_20260401_121402,603,0,0,0.1045,934.647487164,,0,500,0,1206,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/llama3.2_3b/small_balanced_2v2/json/summary.json
Calls,Shared,Json,llama 3b (3.2),small_agv_heavy_4v2,0,session_20260331_201315,1834,0,0,0,2940.05719781,,0,500,0,3668,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260331_201315/llama3.2_3b/small_agv_heavy_4v2/json/summary.json
Calls,Shared,Json,llama 3b (3.2),small_agv_heavy_4v2,0,session_20260401_121402,1106,0,0,0.122666666667,1795.11854815,,0,500,0,2212,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/llama3.2_3b/small_agv_heavy_4v2/json/summary.json
Calls,Shared,Json,llama 3b (3.2),medium_balanced_4v4,0,session_20260331_201315,2697,0,0,0.00775,4395.71087027,,0,500,0,5394,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260331_201315/llama3.2_3b/medium_balanced_4v4/json/summary.json
Calls,Shared,Json,llama 3b (3.2),medium_balanced_4v4,0,session_20260401_121402,1040,0,0,0.173,1811.78774691,,0,500,0,2080,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/llama3.2_3b/medium_balanced_4v4/json/summary.json
Calls,Shared,Json,llama 3b (3.2),medium_agv_heavy_6v2,0,session_20260331_201315,1682,0,0,0.184,2723.80369449,,0,500,0,3364,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260331_201315/llama3.2_3b/medium_agv_heavy_6v2/json/summary.json
Calls,Shared,Json,llama 3b (3.2),medium_agv_heavy_6v2,0,session_20260401_121402,1221,0,0,0.174,2114.17589664,,0,500,0,2442,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/llama3.2_3b/medium_agv_heavy_6v2/json/summary.json
Calls,Shared,Json,mistral 7b,tiny_balanced_1v1,0,session_20260401_121402,904,0,0,0.046,1902.6979785,,0,500,0,1808,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/mistral_7b/tiny_balanced_1v1/json/summary.json
Calls,Shared,Json,mistral 7b,small_picker_heavy_2v4,0,session_20260401_121402,2024,0,28,0.315,3633.57395315,,0,500,0,4048,,0.0138339920949,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/mistral_7b/small_picker_heavy_2v4/json/summary.json
Calls,Shared,Json,mistral 7b,small_balanced_2v2,0,session_20260401_121402,1403,1,9,0.117417677643,2777.16647553,77,1,577,1.73310225303,2431.54246101,1403,0.0064148253742,0.000712758374911,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/mistral_7b/small_balanced_2v2/json/summary.json
Calls,Shared,Json,mistral 7b,small_agv_heavy_4v2,0,session_20260401_121402,1578,0,55,0.229,3304.06099486,,0,500,0,3156,,0.0348542458809,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/mistral_7b/small_agv_heavy_4v2/json/summary.json
Calls,Shared,Json,mistral 7b,medium_balanced_4v4,0,session_20260401_121402,2015,0,220,0.12875,5557.14480662,,0,500,0,4030,,0.109181141439,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/mistral_7b/medium_balanced_4v4/json/summary.json
Calls,Shared,Json,mistral 7b,medium_agv_heavy_6v2,0,session_20260401_121402,1875,0,694,0.23375,4482.10795069,,0,500,0,3750,,0.370133333333,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/mistral_7b/medium_agv_heavy_6v2/json/summary.json
Calls,Shared,Json,gemma 12b,tiny_balanced_1v1,0,session_20260401_121402,1380,0,0,0.0832471561531,4071.74856949,35,6,967,6.20475698035,1427.09410548,230,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/gemma3_12b/tiny_balanced_1v1/json/summary.json
Calls,Shared,Json,gemma 12b,small_picker_heavy_2v4,0,session_20260401_121402,2020,0,0,0.322333333333,5629.44874454,,0,500,0,4040,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/gemma3_12b/small_picker_heavy_2v4/json/summary.json
Calls,Shared,Json,gemma 12b,small_balanced_2v2,0,session_20260401_121402,188,0,0,0.0945,640.121909142,,0,500,0,376,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/gemma3_12b/small_balanced_2v2/json/summary.json
Calls,Shared,Json,gemma 12b,small_agv_heavy_4v2,0,session_20260401_121402,3450,0,0,0.112258184524,11974.0565562,84,11,1792,6.13839285714,1925.22321429,313.636363636,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/gemma3_12b/small_agv_heavy_4v2/json/summary.json
Calls,Shared,Json,gemma 12b,medium_balanced_4v4,0,session_20260401_121402,2454,0,0,0.1995,7934.17511344,,0,500,0,4908,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/gemma3_12b/medium_balanced_4v4/json/summary.json
Calls,Shared,Json,gemma 12b,medium_agv_heavy_6v2,0,session_20260401_121402,7974,0,1,0.15656390717,28404.2779999,125,9,2887,3.11742293038,2762.03671631,886,0.000125407574618,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/gemma3_12b/medium_agv_heavy_6v2/json/summary.json
Calls,Shared,Json,phi4,tiny_balanced_1v1,0,session_20260401_121402,182,0,0,0.092523364486,701.393873453,35,1,535,1.8691588785,340.186915888,182,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/phi4/tiny_balanced_1v1/json/summary.json
Calls,Shared,Json,phi4,small_picker_heavy_2v4,0,session_20260401_121402,1047,0,0,0.145668135095,5241.8482306,24,5,1135,4.40528634361,922.466960352,209.4,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/phi4/small_picker_heavy_2v4/json/summary.json
Calls,Shared,Json,phi4,small_balanced_2v2,0,session_20260401_121402,148,0,0,0.116,705.992320299,,0,500,0,296,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/phi4/small_balanced_2v2/json/summary.json
Calls,Shared,Json,phi4,small_agv_heavy_4v2,0,session_20260401_121402,1007,0,0,0.086129753915,5443.63061142,41,10,1192,8.38926174497,844.798657718,100.7,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/phi4/small_agv_heavy_4v2/json/summary.json
Calls,Shared,Json,phi4,medium_balanced_4v4,0,session_20260401_121402,1349,0,0,0.110758003766,8333.65758276,131,5,1062,4.70809792844,1270.24482109,269.8,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/phi4/medium_balanced_4v4/json/summary.json
Calls,Shared,Json,phi4,medium_agv_heavy_6v2,0,session_20260401_121402,682,0,0,0.0656175771971,4327.65548563,28,4,842,4.75059382423,809.976247031,170.5,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/phi4/medium_agv_heavy_6v2/json/summary.json
Calls,Shared,Json,qwen 14b (2.5),tiny_balanced_1v1,0,session_20260401_121402,686,0,0,0.460405156538,1709.95188737,43,1,543,1.84162062615,1263.35174954,686,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/qwen2.5_14b/tiny_balanced_1v1/json/summary.json
Calls,Shared,Json,qwen 14b (2.5),small_picker_heavy_2v4,0,session_20260401_121402,2299,0,0,0.342,6884.72136831,,0,500,0,4598,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/qwen2.5_14b/small_picker_heavy_2v4/json/summary.json
Calls,Shared,Json,qwen 14b (2.5),small_balanced_2v2,0,session_20260401_121402,1069,0,0,0.4755,2996.73745179,,0,500,0,2138,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/qwen2.5_14b/small_balanced_2v2/json/summary.json
Calls,Shared,Json,qwen 14b (2.5),small_agv_heavy_4v2,0,session_20260401_121402,1972,0,2,0.108333333333,7083.68573976,,0,500,0,3944,,0.00101419878296,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/qwen2.5_14b/small_agv_heavy_4v2/json/summary.json
Calls,Shared,Json,qwen 14b (2.5),medium_balanced_4v4,0,session_20260401_121402,2797,0,0,0.187,9508.59763265,,0,500,0,5594,,0,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/qwen2.5_14b/medium_balanced_4v4/json/summary.json
Calls,Shared,Json,qwen 14b (2.5),medium_agv_heavy_6v2,0,session_20260401_121402,2153,0,2,0.22,8127.05589962,,0,500,0,4306,,0.000928936367859,0,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/qwen2.5_14b/medium_agv_heavy_6v2/json/summary.json
Calls,Shared,Natural,llama 1b (3.2),tiny_balanced_1v1,0,session_20260328_221437,815,NA,0,0.510570824524,346.476746321,60,5,946,5.28541226216,861.522198732,163,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260328_221437/llama3.2_1b/tiny_balanced_1v1/language/summary.json
Calls,Shared,Natural,llama 1b (3.2),tiny_balanced_1v1,0,session_20260328_230923,743,NA,0,0.476817702845,320.907701015,63,5,949,5.26870389884,782.929399368,148.6,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260328_230923/llama3.2_1b/tiny_balanced_1v1/language/summary.json
Calls,Shared,Natural,llama 1b (3.2),tiny_balanced_1v1,0,session_20260329_094333,330,NA,0,0.178610206298,190.807350159,63,3,921,3.25732899023,358.306188925,110,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_1b/tiny_balanced_1v1/language/summary.json
Calls,Shared,Natural,llama 1b (3.2),small_picker_heavy_2v4,0,session_20260329_094333,2298,NA,0,0.314264919942,1469.38858461,106,7,1145,6.1135371179,2006.98689956,328.285714286,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_1b/small_picker_heavy_2v4/language/summary.json
Calls,Shared,Natural,llama 1b (3.2),small_balanced_2v2,0,session_20260328_221437,384,NA,0,0.082,358.107830048,,0,500,0,768,,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260328_221437/llama3.2_1b/small_balanced_2v2/language/summary.json
Calls,Shared,Natural,llama 1b (3.2),small_balanced_2v2,0,session_20260328_230923,482,NA,0,0.072,428.823364019,,0,500,0,964,,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260328_230923/llama3.2_1b/small_balanced_2v2/language/summary.json
Calls,Shared,Natural,llama 1b (3.2),small_balanced_2v2,0,session_20260329_094333,464,NA,0,0.0735,400.633504391,,0,500,0,928,,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_1b/small_balanced_2v2/language/summary.json
Calls,Shared,Natural,llama 1b (3.2),small_agv_heavy_4v2,0,session_20260329_094333,2430,NA,0,0.130200860832,2148.52098179,15,9,1394,6.456241033,1743.18507891,270,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_1b/small_agv_heavy_4v2/language/summary.json
Calls,Shared,Natural,llama 1b (3.2),medium_balanced_4v4,0,session_20260328_221437,1815,NA,0,0.229849279161,1478.67195821,66,4,763,5.24246395806,2378.76802097,453.75,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260328_221437/llama3.2_1b/medium_balanced_4v4/language/summary.json
Calls,Shared,Natural,llama 1b (3.2),medium_balanced_4v4,0,session_20260328_230923,4288,NA,0,0.147942521228,5827.28191137,43,16,1531,10.4506858263,2800.78380144,268,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260328_230923/llama3.2_1b/medium_balanced_4v4/language/summary.json
Calls,Shared,Natural,llama 1b (3.2),medium_balanced_4v4,0,session_20260329_094333,3990,NA,0,0.101984797297,4941.22960186,43,13,1184,10.9797297297,3369.93243243,306.923076923,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_1b/medium_balanced_4v4/language/summary.json
Calls,Shared,Natural,llama 1b (3.2),medium_agv_heavy_6v2,0,session_20260329_094333,1875,NA,0,0.00291120815138,4219.12916136,43,4,687,5.82241630277,2729.25764192,468.75,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_1b/medium_agv_heavy_6v2/language/summary.json
Calls,Shared,Natural,llama 3b (3.2),tiny_balanced_1v1,0,session_20260329_094333,819,NA,0,0.109424920128,610.104315996,37,11,1252,8.78594249201,654.153354633,74.4545454545,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_3b/tiny_balanced_1v1/language/summary.json
Calls,Shared,Natural,llama 3b (3.2),small_picker_heavy_2v4,0,session_20260329_094333,2111,NA,0,0.0327235772358,2943.12310648,32,6,820,7.31707317073,2574.3902439,351.833333333,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_3b/small_picker_heavy_2v4/language/summary.json
Calls,Shared,Natural,llama 3b (3.2),small_balanced_2v2,0,session_20260329_094333,1989,NA,0,0.0557939914163,2118.92389941,44,10,1165,8.58369098712,1707.29613734,198.9,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_3b/small_balanced_2v2/language/summary.json
Calls,Shared,Natural,llama 3b (3.2),small_agv_heavy_4v2,0,session_20260329_094333,2633,NA,0,0.134495084897,2698.75423002,31,20,1119,17.873100983,2352.99374441,131.65,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_3b/small_agv_heavy_4v2/language/summary.json
